query,dataset,avg_vanilla_time,avg_listener_register_time,avg_listener_bare_time,avg_listener_nowrite_time,avg_listener_full_time,overhead_register,overhead_bare,overhead_nowrite,overhead_write,total_overhead,clipped,overhead_register_pct,overhead_bare_pct,overhead_nowrite_pct,overhead_write_pct,listener_overhead_pct
query81.sql,tpcds,15.003333333333334,16.064444444444444,16.104444444444443,16.075555555555557,16.363333333333333,1.06111111111111,0.03999999999999915,0.0,0.2877777777777766,1.3599999999999994,False,78.02287581699342,2.9411764705881738,0.0,21.160130718954168,9.064652299488998
query82.sql,tpcds,16.253333333333334,17.438888888888886,17.24888888888889,17.151111111111113,17.540000000000003,1.1855555555555526,0.0,0.0,0.3888888888888893,1.2866666666666688,False,92.14162348877336,0.0,0.0,30.224525043177874,7.916324856439718
query83.sql,tpcds,14.914444444444444,16.29222222222222,16.272222222222226,16.227777777777778,16.484444444444446,1.3777777777777782,0.0,0.0,0.2566666666666677,1.570000000000002,False,87.75654635527238,0.0,0.0,16.348195329087094,10.526707889443507
query84.sql,tpcds,14.084444444444445,15.173333333333334,15.118888888888888,14.955555555555556,15.457777777777778,1.0888888888888886,0.0,0.0,0.5022222222222226,1.373333333333333,False,79.28802588996763,0.0,0.0,36.56957928802592,9.750710003155568
query85.sql,tpcds,18.074444444444445,19.35222222222222,19.495555555555555,19.13222222222222,19.502222222222223,1.277777777777775,0.14333333333333442,0.0,0.370000000000001,1.4277777777777771,False,89.49416342412437,10.038910505836657,0.0,25.91439688715961,7.899428290403882
query86.sql,tpcds,13.603333333333333,14.723333333333333,14.871111111111112,14.686666666666667,14.982222222222223,1.1199999999999992,0.14777777777777956,0.0,0.29555555555555557,1.3788888888888895,False,81.22481869460103,10.717163577759996,0.0,21.434327155519732,10.136404476027122
query87.sql,tpcds,20.836666666666666,21.673333333333332,21.866666666666667,21.905555555555555,22.121111111111112,0.836666666666666,0.19333333333333513,0.03888888888888786,0.21555555555555728,1.2844444444444463,False,65.13840830449813,15.05190311418697,3.02768166089957,16.782006920415334,6.1643470378072935
query88.sql,tpcds,17.193333333333335,18.188888888888886,18.321111111111108,18.413333333333334,18.515555555555554,0.9955555555555513,0.13222222222222157,0.09222222222222598,0.10222222222222044,1.3222222222222193,False,75.29411764705867,9.999999999999973,6.974789915966687,7.731092436974672,7.690319245185455
query89.sql,tpcds,14.726666666666667,15.80777777777778,15.881111111111112,15.89777777777778,15.794444444444444,1.0811111111111131,0.07333333333333236,0.016666666666667496,0.0,1.0677777777777777,False,101.24869927159227,6.867845993756413,1.560874089490192,0.0,7.250641315829183
query9.sql,tpcds,14.83888888888889,15.983333333333333,15.985555555555557,15.908888888888889,16.008888888888887,1.1444444444444422,0.002222222222224346,0.0,0.09999999999999787,1.1699999999999964,False,97.81576448243126,0.18993352326703872,0.0,8.547008547008392,7.8846873830025945
query90.sql,tpcds,12.504444444444445,13.56111111111111,13.804444444444444,13.668888888888889,13.7,1.0566666666666649,0.24333333333333407,0.0,0.031111111111110645,1.1955555555555542,False,88.38289962825274,20.3531598513012,0.0,2.6022304832713394,9.561044961791351
query91.sql,tpcds,12.864444444444445,13.956666666666667,13.855555555555556,13.862222222222222,13.994444444444445,1.0922222222222224,0.0,0.0066666666666659324,0.13222222222222335,1.1300000000000008,False,96.65683382497538,0.0,0.5899705014748609,11.70108161258613,8.783900500950084
query92.sql,tpcds,14.585555555555556,15.455555555555556,15.742222222222223,15.58,15.738888888888889,0.8699999999999992,0.28666666666666707,0.0,0.15888888888888886,1.1533333333333324,False,75.43352601156069,24.855491329479822,0.0,13.776493256262052,7.907366496533855
query93.sql,tpcds,29.084444444444443,29.522222222222222,30.693333333333335,30.65555555555555,30.84222222222222,0.4377777777777787,1.171111111111113,0.0,0.18666666666666742,1.7577777777777754,False,24.905183312263045,66.62452591656151,0.0,10.61946902654873,6.04370415647921
query94.sql,tpcds,20.549999999999997,21.432222222222222,21.51,21.36888888888889,21.67111111111111,0.8822222222222251,0.07777777777777928,0.0,0.3022222222222197,1.1211111111111123,False,78.6917740336969,6.93756194251747,0.0,26.957383548067142,5.455528521221958
query95.sql,tpcds,25.86777777777778,27.185555555555556,26.95111111111111,26.880000000000003,27.35,1.3177777777777777,0.0,0.0,0.46999999999999886,1.482222222222223,False,88.90554722638676,0.0,0.0,31.709145427286263,5.729994416047424
query96.sql,tpcds,11.614444444444445,12.81,12.892222222222223,12.702222222222222,12.88888888888889,1.195555555555556,0.08222222222222264,0.0,0.18666666666666742,1.2744444444444447,False,93.8099389712293,6.451612903225838,0.0,14.646904969485671,10.972926432603082
query97.sql,tpcds,20.693333333333335,21.93777777777778,22.004444444444445,21.923333333333332,21.959999999999997,1.2444444444444436,0.06666666666666643,0.0,0.03666666666666529,1.2666666666666622,False,98.245614035088,5.263157894736842,0.0,2.894736842105165,6.121134020618534
query98.sql,tpcds,14.518888888888888,15.935555555555554,15.862222222222222,15.58,16.040000000000003,1.416666666666666,0.0,0.0,0.46000000000000263,1.5211111111111144,False,93.13367421475506,0.0,0.0,30.24105186267359,10.476773551695134
query99.sql,tpcds,13.637777777777778,15.05888888888889,15.014444444444443,14.642222222222223,14.955555555555556,1.4211111111111112,0.0,0.0,0.3133333333333326,1.3177777777777777,False,107.84148397976392,0.0,0.0,23.777403035413098,9.662701645755254
